Name,Condition,Process-Heat treatment,Coded,Mg,Nd,Ce,La,Zn,Sn,Al,Ca,Zr,Ag,Ho,Mn,Y,Gd,Cu,Si,Li,Yb,Th,Sb,Pr,Ga,Be,Fe,Ni,Sc,Tb,Dy,Er,Sr,Bi,Sum,YS(MPa),UTS(MPa),Ductility,DOI
LZAM9110,ECAE,ECAP-ECAE,2,88.8,0,0,0,1.05,0,0.93,0,0,0,0,0.18,0,0,0,0,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,105,145,25,https://doi.org/10.2320/matertrans.47.971
LZ111,ECAE,ECAP-ECAE,2,88.271,0,0,0,1.02,0,0.005,0,0,0,0,0.004,0,0,0,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,130,32,https://doi.org/10.2320/matertrans.47.971
Mg-Zn-Y (1),Extrusion,Extruded,1,97,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,342,360,6,
Mg-9Al-1Zn-1.5Si,extruded (300C),Extruded,1,88.5,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,468,541,5.4,
AZ31-5Li,Extrusion,Extruded,1,91.11,0,0,0,1,0,2.5,0.04,0,0,0,0.2,0,0,0.05,0.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,161,229,18,https://doi.org/10.1016/j.jma.2017.09.001
AZ31-3Li,Extrusion,Extruded,1,93.11,0,0,0,1,0,2.5,0.04,0,0,0,0.2,0,0,0.05,0.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,157,232,18,https://doi.org/10.1016/j.jma.2017.09.001
AZ31-1Li,Extrusion,Extruded,1,95.11,0,0,0,1,0,2.5,0.04,0,0,0,0.2,0,0,0.05,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,168,246,14,https://doi.org/10.1016/j.jma.2017.09.001
Mg-Al-Zn-Nd,Extrusion,Extruded,1,85,5,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,379,426,13,
GW123,Extrusion(300C),Extruded,1,97.5,0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,289,302,6.2,
AZ31B-O Magnesium,O,"Cast (Any cast type, then heat treated)",5,95.35,0,0,0,1,0,3.125,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,120,240,12,
AZ31B-F Magnesium,F,"Cast (Die cast, HPDC, fast cool)",4,95.35,0,0,0,1,0,3.125,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,250,8.9,
AZ31B-H26 Magnesium,H26,"Cast (Any cast type, then heat treated)",5,95.35,0,0,0,1,0,3.125,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,170,270,5.6,
AZ31B-H24 Magnesium,H24,"Cast (Any cast type, then heat treated)",5,95.35,0,0,0,1,0,3.125,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,180,270,8.3,
ISO-WD21150-O Magnesium,O,"Cast (Any cast type, then heat treated)",5,95.5,0,0,0,1,0,3.225,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,120,240,11,
ISO-WD21150-F Magnesium,F,"Cast (Die cast, HPDC, fast cool)",4,95.5,0,0,0,1,0,3.225,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,160,260,11,
ISO-WD21150-H22 Magnesium,H22,"Cast (Any cast type, then heat treated)",5,95.5,0,0,0,1,0,3.225,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,160,270,7.4,
AZ91,"cast, extruded T6",Extruded,1,89.8,0,0,0,1,0,9,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,416,486,6.2,
AZ91,"cast, extruded T6",Extruded,1,89.8,0,0,0,1,0,9,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,348,422,18.6,
Mg-9Al-1Zn-5La,extruded (230C),Extruded,1,85,0,0,5,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,434,487,6.5,
Mg-9Al-1Zn-5La,extruded (230C),Extruded,1,85,0,0,5,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,351,402,20,
Mg-9Al-1Zn-5La,extruded (230C),Extruded,1,85,0,0,5,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,402,447,7.6,
Mg-9Al-1Zn-5La,extruded (230C),Extruded,1,85,0,0,5,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,334,396,15.3,
Mg-Al-Zn-La,Extrusion,Extruded,1,85,0,0,5,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,342,410,15.4,
Mg-Gd-Zn,As rolled,Wrought - rolled and Forging,6,98,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,182,232,29.2,
Mg-Zn-Ca (583 K),Extrusion,Extruded,1,98.5,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,297,300,44,
AZ91,die cast (380C),"Cast (Die cast, HPDC, fast cool)",4,90,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,264,281,0.6,
AZ91,die cast (380C),"Cast (Die cast, HPDC, fast cool)",4,90,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,263,297,0.73,
AZ91,die cast (420C),"Cast (Die cast, HPDC, fast cool)",4,90,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,136,140,0.47,
AZ91 FHT,"die cast (380C), FHT (fully heat treated)","Cast (Any cast type, then heat treated)",5,90,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,122,243,6.2,
AZ91 ,as-cast F,"Cast (Die cast, HPDC, fast cool)",4,90,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,72,131,2,
AZ91 ,as-cast T6,"Cast (Any cast type, then heat treated)",5,90,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,108,235,3,
AZ91 ,extruded (573K),Extruded,1,90,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,244,341,13,
AZ61,"extruded, forged T5",Extruded,1,93,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,190,270,9,
AZ31,"extruded, forged T5",Extruded,1,96,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,160,240,10,
Magnesium AZ31B T1 Wrought Alloy (UNS M11311), Wrought Alloy T1,Wrought - rolled and Forging,6,96,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,185,265.5,16.5,
LAZM9310,ECAE,ECAP-ECAE,2,86.93,0,0,0,0.99,0,2.82,0,0,0,0,0.17,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,110,160,27,https://doi.org/10.2320/matertrans.47.971
AZ151,as-extruded (250C),Extruded,1,83.83,0,0,0,0.98,0,15,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,387,395,0.3,
LZM910,ECAE,ECAP-ECAE,2,90.056,0,0,0,0.96,0,0.004,0,0,0,0,0.16,0,0,0,0,8.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,90,130,22,https://doi.org/10.2320/matertrans.47.971
"Magnesium, AZ61A, cast",AZ61Acast,"Cast  (sand, slow cool)",3,92.1,0,0,0,0.95,0,6.625,0,0,0,0,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,215,4.5,
"Magnesium, AZ61A",AZ61A,"Cast  (sand, slow cool)",3,92.1,0,0,0,0.95,0,6.625,0,0,0,0,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,192.5,295,12,
LZ91,ECAE,ECAP-ECAE,2,90.249,0,0,0,0.93,0,0.006,0,0,0,0,0.005,0,0,0,0,8.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,140,31,
HP2/36,,"Cast (Die cast, HPDC, fast cool)",4,96.29,1.81,0.62,0.46,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,145.5,163.6,2.9,
HP2/35,,"Cast (Die cast, HPDC, fast cool)",4,96.39,1.75,0.6,0.45,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,145.7,162.3,2.8,
AZ91,"cast, heated at 420C, water quenching T4, aged at 200C(T6)","Cast (Any cast type, then heat treated)",5,90,0,0,0,0.8,0,9,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,106,222,5.3,https://doi.org/10.2320/matertrans.47.971
Mg-9Al-0.8Zn-0.2Mn,as-cast (420C),"Cast  (sand, slow cool)",3,90,0,0,0,0.8,0,9,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,106,222,5.3,
Mg-Al-Zn-Mn,As cast,"Cast (Die cast, HPDC, fast cool)",4,90,0,0,0,0.8,0,9,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,106,222,5.3,
AZ31-3Li   -  Li3 (45 rotation),Extrusion,Extruded,1,93.33,0,0,0,0.78,0,2.61,0,0,0,0,0.35,0,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,157,232,18,https://doi.org/10.1016/j.jma.2017.09.001
AZ31-3Li   -  Li3 (TD rotation),Extrusion,Extruded,1,93.33,0,0,0,0.78,0,2.61,0,0,0,0,0.35,0,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,101,213,30,https://doi.org/10.1016/j.jma.2017.09.001
AZ31-5Li   -  Li5 (ED rotation),Extrusion,Extruded,1,93.33,0,0,0,0.78,0,2.61,0,0,0,0,0.35,0,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,91,233,27,https://doi.org/10.1016/j.jma.2017.09.001
AZ31 -  Li0 (45 rotation),Extrusion,Extruded,1,96.27,0,0,0,0.75,0,2.62,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,177,250,15,https://doi.org/10.1016/j.jma.2017.09.001
AZ31 -  Li0 (TD rotation),Extrusion,Extruded,1,96.27,0,0,0,0.75,0,2.62,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,91,228,23,https://doi.org/10.1016/j.jma.2017.09.001
AZ31-1Li -   Li1 (ED rotation),Extrusion,Extruded,1,96.27,0,0,0,0.75,0,2.62,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,227,16,https://doi.org/10.1016/j.jma.2017.09.001
AZ91E-F Magnesium,F,"Cast (Die cast, HPDC, fast cool)",4,90.05,0,0,0,0.7,0,8.99,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,96,160,2.5,
AZ91E-T4 Magnesium,T4,"Cast (Any cast type, then heat treated)",5,90.05,0,0,0,0.7,0,8.99,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,98,250,6.2,
AZ91E-T6 Magnesium,T6,"Cast (Any cast type, then heat treated)",5,90.05,0,0,0,0.7,0,8.99,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,130,260,3.9,
AZ91C-T5 Magnesium,T5,"Cast (Any cast type, then heat treated)",5,90,0,0,0,0.7,0,9.06,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,91,170,2.3,
AZ91C-F Magnesium,F,"Cast (Die cast, HPDC, fast cool)",4,90,0,0,0,0.7,0,9.06,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,83,170,4.2,
AZ91C-T6 Magnesium,T6,"Cast (Any cast type, then heat treated)",5,90,0,0,0,0.7,0,9.06,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,130,270,4.1,
AZ91C-T4 Magnesium,T4,"Cast (Any cast type, then heat treated)",5,90,0,0,0,0.7,0,9.06,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,83,270,7.9,
"Magnesium, AZ91C, cast, T6",AZ91Ccast T6,"Cast (Any cast type, then heat treated)",5,90.15,0,0,0,0.7,0,8.91,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,145,275,6,
AZ81A-F Magnesium,F,"Cast (Die cast, HPDC, fast cool)",4,91.15,0,0,0,0.7,0,7.91,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,84,160,3,
"Magnesium, AZ81A, cast",AZ81Acast,"Cast  (sand, slow cool)",3,91.3,0,0,0,0.7,0,7.76,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,220,2,
AZ91D-F Magnesium,F,"Cast (Die cast, HPDC, fast cool)",4,89.95,0,0,0,0.675,0,9.05,0,0,0,0,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,110,160,3.3,
AZ91D-T6 Magnesium,T6,"Cast (Any cast type, then heat treated)",5,89.95,0,0,0,0.675,0,9.05,0,0,0,0,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,130,210,2.3,
AZ91D-T4 Magnesium,T4,"Cast (Any cast type, then heat treated)",5,89.95,0,0,0,0.675,0,9.05,0,0,0,0,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,80,220,4.5,
"Magnesium, AZ91D, cast, F",AZ91Dcast F,"Cast (Die cast, HPDC, fast cool)",4,89.95,0,0,0,0.675,0,9.05,0,0,0,0,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,155,245.5,4.5,
EN-MC21120-F Magnesium,F,"Cast (Die cast, HPDC, fast cool)",4,89.95,0,0,0,0.675,0,9.075,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,130,200,2.9,
EN-MC21120-T4 Magnesium,T4,"Cast (Any cast type, then heat treated)",5,89.95,0,0,0,0.675,0,9.075,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,130,270,6.7,
EN-MC21120-T6 Magnesium,T6,"Cast (Any cast type, then heat treated)",5,89.95,0,0,0,0.675,0,9.075,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,170,270,2.2,
HP2/59,,"Cast (Die cast, HPDC, fast cool)",4,94.77,1.25,0.51,2.8,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,169.9092625,189.3524,1.046680025,
HP2/74,,"Cast (Die cast, HPDC, fast cool)",4,94.82,1.48,2.64,0.41,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,174.9501,186.9662,1.44161125,
HP2/54,,"Cast (Die cast, HPDC, fast cool)",4,97.11,1.41,0.54,0.3,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,133.8980625,163.6324,3.61955175,
HP2/75,,"Cast (Die cast, HPDC, fast cool)",4,94.84,1.54,2.05,0.94,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,170.092125,185.485975,1.57416225,
HP2/91,,"Cast (Die cast, HPDC, fast cool)",4,97.09,0.97,0.25,1.06,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,126.05185,162.523925,3.64920525,
AZ91,as-extruded (250C),Extruded,1,90.17,0,0,0,0.63,0,9.04,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,322,399,12,
HP2/1,,"Cast (Die cast, HPDC, fast cool)",4,96.36,1.84,0.69,0.49,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,148.4,159.1,2,
HP2/77,,"Cast (Die cast, HPDC, fast cool)",4,94.8,1.54,0.97,2.07,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,172.02625,185.386925,1.3319105,
HP2/70,,"Cast (Die cast, HPDC, fast cool)",4,96.11,1.52,1.45,0.3,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,153.8455625,172.182025,2.49169675,
HP2/19,,"Cast (Die cast, HPDC, fast cool)",4,96.47,1.78,0.65,0.49,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,134.2,156,2.6,
HP2/17,,"Cast (Die cast, HPDC, fast cool)",4,96.58,1.66,0.65,0.5,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,135.2,154.3,2.6,
HP2/14,,"Cast (Die cast, HPDC, fast cool)",4,96.55,2,0.54,0.31,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,131.2,159.2,3.3,
HP2/15,,"Cast (Die cast, HPDC, fast cool)",4,96.53,1.9,0.55,0.42,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,138.7,166.5,3.9,
HP2/71,,"Cast (Die cast, HPDC, fast cool)",4,95.45,1.55,2.09,0.31,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,163.02405,173.011475,1.66036975,
HP2/69,,"Cast (Die cast, HPDC, fast cool)",4,96.64,1.51,0.96,0.29,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,145.45645,171.55695,3.43785425,
HP2/7,,"Cast (Die cast, HPDC, fast cool)",4,96.5,0.81,0.29,1.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,146.2,173.3,3.4,
AZ61A1-L,Extrusion,Extruded,1,93.31,0,0,0,0.6,0,5.8,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,296,298,20,
HP2/13,,"Cast (Die cast, HPDC, fast cool)",4,96.83,1.71,0.56,0.31,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,127.5,167.9,4.3,
HP2/18,,"Cast (Die cast, HPDC, fast cool)",4,96.67,1.61,0.64,0.49,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,130,154,2.7,
HP2/8,,"Cast (Die cast, HPDC, fast cool)",4,96.94,1.55,0.58,0.34,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,119.8,147.4,2.3,
HP2/93,,"Cast (Die cast, HPDC, fast cool)",4,95.7,0.8,0.22,2.69,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,151.928125,179.344325,1.71310025,
HP2/94,,"Cast (Die cast, HPDC, fast cool)",4,94.76,0.75,0.21,3.69,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,168.08155,185.532575,0.850148775,
HP2/25,,"Cast (Die cast, HPDC, fast cool)",4,95.71,0.51,0.23,2.96,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,156.4,181.8,2.7,
HP2/22,,"Cast (Die cast, HPDC, fast cool)",4,95.84,2.09,0.24,1.25,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,151.2,172.7,3.3,
HP2/16,,"Cast (Die cast, HPDC, fast cool)",4,96.54,1.71,0.66,0.51,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,136.8,165.4,3.7,
HP2/72,,"Cast (Die cast, HPDC, fast cool)",4,95,1.47,2.65,0.3,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,169.058175,186.13675,1.987747,
HP2/73,,"Cast (Die cast, HPDC, fast cool)",4,93.76,1.44,3.92,0.3,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,189.0311833,196.74575,0.898358775,
HP2/23,,"Cast (Die cast, HPDC, fast cool)",4,96.14,1.28,0.23,1.78,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150.3,168.6,2.8,
HP2/26,,"Cast (Die cast, HPDC, fast cool)",4,95.46,0.29,0.23,3.45,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,156.9,189.2,2.7,
HP2/24,,"Cast (Die cast, HPDC, fast cool)",4,96.39,0.85,0.2,2.01,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,145.4,172.8,3.2,
Mg-6Al,as-cast (730C),"Cast  (sand, slow cool)",3,93.858,0,0,0,0.509,0,5.52,0,0,0,0,0.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,91,172,5.52,
Mg-Gd-Y-Zr,Extrusion,Extruded,1,86.5,0,0,0,0.5,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,311,397,4,
AZ80A-F Magnesium,F,"Cast (Die cast, HPDC, fast cool)",4,90.45,0,0,0,0.5,0,8.74,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,210,330,7.8,
AZ80A-T5 Magnesium,T5,"Cast (Any cast type, then heat treated)",5,90.45,0,0,0,0.5,0,8.74,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,230,340,3.9,
"Magnesium, AZ80A, T5",AZ80A T5,"Cast (Any cast type, then heat treated)",5,90.6,0,0,0,0.5,0,8.59,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,202.5,292.5,6.25,
AZ80 (testing direction L),extruded,Extruded,1,90.8,0,0,0,0.5,0,8.5,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,225,350,9.3,
AZ80 (testing direction R),extruded,Extruded,1,90.8,0,0,0,0.5,0,8.5,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,135,265,7,
Mg-Gd-Er-Zr,Slow speed Extrusion,Extruded,1,91.5,0,0,0,0.5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,403,437,10.7,
AZ80,"extruded, forged T5",Extruded,1,91.5,0,0,0,0.5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,215,300,8,
Magnesium AZ80A T4 Wrought Alloy (UNS M11800),Wrought T4,Wrought - rolled and Forging,6,91.5,0,0,0,0.5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,252.5,355,8.5,
HP2/5,,"Cast (Die cast, HPDC, fast cool)",4,97.56,1.15,0.46,0.34,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,112.7,141,3,
LAZ1010,Extrusion,Extruded,1,88.35,0,0,0,0.43,0,0.95,0,0,0,0,0,0,0,0,0,10.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,128.4,149.9,46.1,
AM50-3Ce,Extrusion,Extruded,1,91.67,0,3,0,0.22,0,4.4,0,0,0,0,0.6,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,68,165,6,https://doi.org/10.1016/j.jma.2017.09.001
AM50-2Ce,Extrusion,Extruded,1,92.67,0,2,0,0.22,0,4.4,0,0,0,0,0.6,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,75,177,13,https://doi.org/10.1016/j.jma.2017.09.001
AM50-1.5Ce,Extrusion,Extruded,1,93.17,0,1.5,0,0.22,0,4.4,0,0,0,0,0.6,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,88,203,20,https://doi.org/10.1016/j.jma.2017.09.001
AM50-1Ce,Extrusion,Extruded,1,93.67,0,1,0,0.22,0,4.4,0,0,0,0,0.6,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,82,184,15,https://doi.org/10.1016/j.jma.2017.09.001
AM50-0.5Ce,Extrusion,Extruded,1,94.17,0,0.5,0,0.22,0,4.4,0,0,0,0,0.6,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,71,173,9,https://doi.org/10.1016/j.jma.2017.09.001
Mg-Ni-Y,Hot Rolling at RT,Wrought - rolled and Forging,6,90.5,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,100,420,526,8,
Mg-Y-RE,Cast T6,"Cast (Any cast type, then heat treated)",5,93,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,165,250,2,
